text,label
저는 그만 기절하고 말았습니다 디에스티 안암 최고의 밀크티집만 하시기엔 크로플이랑 음료도 서울 최고인걸요 딸기 오브 나나 저번에 주문할때 처음 먹고 딸바 음료가 이렇게 시원하면서 잘 넘어가는게 가능한가 싶을만큼 너무 맛있어서 이번에 또 시켰는데 또 맛있어요 진짜 제 기준 스타벅스 저리가라 음료입니다 이거 여러분 딸기 오브 나나 꼭 ㅠㅠ 그리고 크로플 이 맛 이 크기 이 가격 말이 안돼요 오직 디에스티에서만 느낄 수 있는 행복 이랄까 그리고 리뷰서비스 음료를 이렇게 본품 크기로 주실 지 몰랐어요 너무 감사합니닷 ㅠㅠㅠㅠㅠ 들숨에 재력을 날숨에 건강을 얻으시길 제가 기도하겠습니다,1
여기 수박주스는 진짜 최고입니다 서비스도 너무 좋고 크로플 맛도 최고입니다,1
흑당버블티 지인짜 맛있어요 애넘밀크티만 먹다가 배달되길래 이것저것 먹어보는데 흑당버블티 뭔가 다른 데랑 다르게 맛있어요 리뷰 잘 안쓰는 편이라 조용히 계속 시켜먹었는데 저번에 티라미수 시켰다가 품절이라 티라미수 크로플로 먹었는데 완전 맛있었어요 ㅎㅎ 다시 따로 시켜먹었을 정도로 오늘도 시간이 이른 오후라 혹시나 하고 티라미수 시켰는데 여름에는 그냥 품절이라고 하셔서 티라미수 크로플 먹고있어요 치즈가 되게 진하고 맛있어요 티라미수 안되면 품절 걸어놔주시면 조을 것 같아요ㅠㅠ 가을되면 꼭 먹어볼게요항상 서비스 주시는데 감사합니다 ㅎㅎ,1
항상 푸짐한 서비스 챙겨주셔서 너무 감사드립니다 밀크티 넘 맛있어요,1
리뷰이벤트 참여안했는데도 매번 서비스 챙겨주시고 감사합니다 덕분에 여름 수박쥬스를 맛있게 먹고 있네요 서비스 과일도 맛있어요,1
서비스로 크로플에 과일에 너무 잘먹었습니다,1
크로플 엄청난놈이에요 잠봉뵈르는 진짜 맛있긴 한데 버터가 좀 많아서 좀 적게 넣어달라고 하시는 게 좋을 듯 싶어요학교에서 애넘밀크티 정말 잘 먹었는데 오늘 보니까 배달 되길래 바로 시켰습니다,1
아니 진짜 사장님  하  너무 맛있잖아여 이게 말이 됩니까 글쎄ㅠㅠㅠㅠㅠ 진짜 기절해요 아니 사실 기절했다가 일어나서 먹음  저 이거 간식으로 먹으려구 했는데 양도  짱이어서 지금  부른 배 통통 두들기면서 후기 쓰고 있다네요ㅠㅠㅠㅠㅠ 사진에 같이 못 찍었는데 함께 서비스 주신 과일과 ㅠㅠ 크로플도 하나 더 주셨어 진짜 이렇게 다 주시고 남는 거 있으십니까 이 시국에ㅠㅠㅠㅠㅠㅠㅠ 천사세요 적게 일하시고 많이 버세요 아 그리고 밀크티는  말해 뭐해 입니다 그냥 긴말 않을게요 안암 최고의 밀크티집 다워요 저두 무민 컵 모으려구요 디에스티에서 자주 주문하겠다는 뜻  하 이렇게 구구절절 쓰면 리뷰 참고 하시는 분들이 잘 안읽으시려나요ㅠㅠㅠㅠㅠㅠㅠ 고민은 배달을 늦출뿐 어서 시키세요 맛있게 잘 먹었습니당 덕분에 일요일 밤 잘 마무리 해용  ,1
쉬는 주말마다 생각나요 역시나 맛있습니다 서비스로 주신 과일도 신선하고 맛있었어요 덕분에 배부르게 맛있게 잘 먹었습니다 매번 감사해요,1
맛있게 잘먹었습니다 매우만족,1
너무 맛있게 잘 먹었습니당 서비스도 늘 감사해요 ,1
샌드위치가 사진 상으론 되게 작아보였는데 실제로 보니까 꽤 두껍고 많이 못 먹는 제 입장에서는 양이 되게 많게 느껴졌어요 그리고 진짜 맛있었어요 홀스래디쉬소스같은 것 덕분에 전혀 안 느끼하고 부담스럽지 않은 단짠느맵을 다 느낄 수 있었어요 원래 리뷰 잘 안 쓰는데 오랜만에 너무 맛있는 식사를 해서 후기 남깁니다 수박주스는 사이즈 주문했는데 잘못 보고 라지 사이즈로 주셨어욬ㅋㅋㅋㅋ그리고 과일컵 서비스도 감사합니다,1
크로플도 맛나고 과일서비스까지ㅎㅎ 즐거운 마음으로 주말 점심 먹었습니다수박주스도 맛났어요,1
크로플 작다고 한개 더 주셔따 스릉흔드 디에스티글고 중복되는 색깔 다 버렸는데도 이만큼이나 모았어용 그만큼 맛있는 뎨스티,1
수박주스랑 크로플땡겨서 샀는데 넘모마싯네요밀크티얼음 따로포장해주신것도 ㅠ너무감사합니다 앞으로 자주 시켜먹을게요,1
크로플 정말 맛있네요 아침에 커피 한 잔이랑 같이 먹으면 너무 좋을듯 수박주스도 맛있게 잘 먹었습니다 이벤 참여 안했는데도 주신 서비스 잘 먹었습니다 굿 크로플 생각나서 다시 주문 할 듯,1
맛있어요 배달도 엄청 빠르네요,1
수박주스 너무 맛있어용 ㅎㅎㅎㅎ,1
서비스까지 감사해요 어제 너무 맛있어서 오늘 또 시켰어요,1
맛있네요 담번에 또 시켜먹으려구요,1
맛있고 찐한 밀크티 넘 좋아요,1
크로샌드 넘 맛있어요 양도 많고 수박주스도 시원시원 여름에 잘 어울리네요,1
넘넘 맛있어요   짱 주스도 맛있고 크로플은 말모말모,1
맛있게 먹었어요 사이즈업까지 해주시고 과일까지 잘 챙겨주셔서 좋았어요ㅎㅎ 다만 예정시간보다 배달이 쪼금 늦어서 아쉽긴 했어요 그래도 다음에도 시킬게용,1
수박주스 맛있어요 크로플 잘먹었습니다,1
오늘도 역시나 맛있습니다 배달이 조금 늦어진다고 전화까지 미리 주시고 친절한 사장님 덕분에 샌드위치를 받기도 전인데 기분이 좋았습니다 오늘도 맛있게 행복하게 먹었습니다 서비스로 주신 복숭아와 방울토마토도 너무 맛있었어요 감사합니다,1
커피 가격은 저렴한 편인데 양이 많아 깜짝 놀랐어요 서비스 크로플도 음료당 하나씩 보내주시고 인형도 보내주셔서 아이도 좋아했어요 크로플도 쫄깃하고 맛있었습니다 감사합니다,1
감사합니다,1
왜 리뷰들이 크로플 맛있다고하는지 알겠어요ㅠㅠ 진짜 이맛있는 크로플을 하나 더 서비스로 주시다니ㅠ 음료도 맛있고 앞으로 자주 오겠습니당,1
서비스 감사합니다 ㅠㅠ,1
급하게 먹느라 사진도 못찍었네요 크로플 바삭하게 맛있었고 수박주스 엄청 달고 시원했어요,1
진짜 크로플 존맛탱 꼭 드셔보셔야해요 마치 갓 구워서 바로 먹는것 같은 그리고 수박주스 진짜 리얼이에여 자취해서 수박 못드시는 분들 수박 그리울 때 한 번씩 마셔주세여,1
서비스도 많이 주시고 넘 맛있었어요  수박주스 시럽도 안들어가눈데 완전 달고 시원하고 최곱니다 크로플도 대박 자주 사먹으러 올게요 ,1
엇사장님 저희는 이렇게 많이 시킨적이 없습니다만리뷰 이벤트 뭐 할지 못 적었는데 전화로 친절하게 물어봐 주시고 정말 감사합니다진짜 너무 맛있어서 이빨이 녹아버릴 것 같아요감사합니다,1
브라운 슈가 너무 맛있어요 펄이 쫀득쫀득해요햄치즈 크로샌드는 주문하면 바로 만드시나봐요 와플이 바삭하고 채소도 신선해요 꿀조합이라 먹는 내내 행복했습니다 정성껏 포장해주시고 서비스로 과일도 주셔서 맛있게 배부르게 잘 먹었습니다다음에 또 주문할게요,1
리뷰 잘 안쓰는편인데 진짜 쓰고싶을정도로 좋네요 잘마시고 잘먹었습니다,1
서비스로 주신 인형도 진짜 넘모 귀엽고 크로플은 말할것도 없어요 계속 먹고싶었는데 날씨랑 시간이 안맞아서 전전긍긍하다가 드디어 먹는데 넘모 행복타피오카 펄이 떨어져서 코코넛젤리로 먹지만 이것도 나름 나쁘지않아용 사장님 최고,1
바쁜실텐데 과일 서비스 감사합니다제가 먹은 크로플중에 제일 맛있어서 자주 시켜먹고 있어요라이더분이 일이 많으신지 조금 늦게 왔는데 가게에서 미리 전화 주셔서 얌전히 기다렸습니다ㅎㅎ크로플에 먹는 생크림이 정말 너무 맛있어요흑당이 아무래도 호불호가 조금 있어서 맛이 연해졌는데 연해진것도 연한 나름대로 맛있었어요친절하시구 음식들이 맛있기도 하구 앞으로도 자주 시켜 먹을게요 감사합니다,1
배달 빠르고 맛있었어요,1
여러분 복숭아 드세여 ,1
늘 맛있게 먹고 있어요  서비스로 보내주신 아메리카노도 감사합니다,1
시원하고 달달한 수박 쥬스 너무 좋네요 크로플 진짜 맛있네요 ㅠㅠ 크로샌드도 맛있어요 ㅎㅎ 과일도 감사히 먹겠습니다 ㅎㅎ,1
수박주스 넘 맛있어요 깜찍한 용기 과일 서비스도 감사합니다 바로 텀블러에 옮겨서 못찍었는데 컵도 귀엽더라구요 담에 크로플 주문해볼려구요,1
수박 주스에 박수 짝짝짝,1
티라미수 요런 스타일은 처음이네요 ㅋㅋ 맛있었어요오후가 행복해졌습니다 ,1
원래 자주 가던 곳인데 동생이 놀러와서 배달 시켰어요 동생도 넘 조아해요ㅠㅠㅠ 크로플도 더 주시구 흙흙 사장님도 항상 너무 친절하셔ㅓ서 넘 조아요 적게일하고 많이 버시길 ,1
배달로 시켜 먹어도 맛있어요 음료 서비스도 주시고 크로플 빠뜨렸다고 네 개나 갖다 주셔서 맛있게 잘 먹었습니다,1
단골 될 것 같아요 모든 메뉴 빠짐없이 맛있네요 ㅎㅎ,1
오자마자 먹어서 사진이 없네요 크로플 진짜 맛있게 잘 먹었습니다  진짜 추천합니다,1
오자마자 먹어치워서 사진은 없어요 마약같으니 또 시켜먹을 것,1
아고 얼마나 시켰다고 서비스를감동입니다ㅠ 맛있어요잉,1
다른 거 먹을까 하다가도 오키나와는 항상 꼭 시켜요 제가 젤 좋아하는 메뉴ㅜㅜㅜㅜㅜ 수박도 너무 맛있고 신메뉴도 새콤하고 맛있어요 새내기때부터 컵 홀더 못 모은 것까지 하면 진짜 개는 무조건 넘을 것 같네요 믿고 드세요,1
시원하게 잘먹었어요 감사합니다ㅎㅎ 서비스 최고,1
우와크로플은 진짜 맛있었어요커피 밀크티는 공차와는 달리 아메리카노 맛이 나서 신선하고 깔깜했는데 제가 주문은 펄 추가를 해서 영수증에도 찍혀 있는데 받은 음료에는 펄이 안들어가 있더라구요ㅠㅠ맛있어서 또 시킬 것 같은데 다음에는 한번만 더 확인 부탁드려요,1
사장님 매번 친절하시고 크로플도 음료도 다 맛있어요매번 새로운 음료 도전하고있는데 디에스티에 실패란 없습니다 ,1
크로플 샌드위치는 디에스티에서 처음 먹어봤어요 얼마전에 먹고 또 생각나서 배달 문 열자마자 주문했어요 ㅎㅎ 오늘도 넘 맛있구 수박주스 사이즈업까지 넘 감사합니다,1
크로플 더 시킬걸여러분 두개씩 시키세요 맛있어서 정신차리면 없어져있어요,1
총잔 수박쥬스와 수박라떼주문이요써비스로 주신 크로플 완전 최고로 맛나요맛집소문나서 나중에 못먹을까봐서불안하지만 어려운코로나 시국에 대박나시기를 더 기원합니다강추강추 너무 맛나요,1
서비스도 많이 챙겨주시고 감사합니다 ㅜㅜ 역시 안암 밀크티는 디에스티 ,1
락토프리로 바꿀 수 있다는게 너무너무너무 큰 메리트에요 서비스도 감사합니다 넘 맛있어요,1
또 시켜먹어용 정말 최고최고 너무 맛있어서 오늘두 두개 시켰어용ㅋㅋㅋ 하나 냉장고에 넣어뒀다가 이따가 먹으려구 사진은 음료 하나에용ㅋㅋㅋ,1
늘 맛있어요,1
로또딸기 요거트 스무디랑 크로플 시켜 먹었는데 너무 맛있어서 또 시켜 먹어요 진짜 맛있습니당 ㅠㅜ 크로플도 음료두 짱짱,1
음료 사이즈업도 해주시고 엄청 친절하셨습니다   넘 맛있어요,1
오늘도 역시 맛있네요 저번보다 빵이 더 커져서 온 것 같아요 그리고 안에 맛있는 크림도 더 많이 흘러내릴 정도로 넣어 주셔서 더 맛있게 먹었어요 오렌지 자몽 에이드 처음먹어보는데 진짜 상큼하고 시원하게 잘 마셨습니다,1
펄추가 안했었는데 방금 끓이셨다고 전화까지 해주셔서 넣어주시네요 ㅠㅠㅠ 감동 전화로는 맛있으면 넣어서 먹겠다고 말씀드렸지만 사실 맛있는줄 알고 바로 넣어먹었습니다 ㅎㅎㅎ 과일까지 서비스로 넣어주셔서 감사합니다 잘 먹겠습니당 ㅎㅎㅎ,1
배송도 빠르고 맛도 너무 좋아요 과일서비스 받으니 기분도 너무 좋네요 감사합니다,1
사장님 너무 친절하세요시험공부하면서 야식으로 먹으려고 주문한거라저는 충분히 기다릴 수 있었거든요   주문이 많이 밀려서 조금 늦어질거같다고 전화도 해주시고 서비스도 주셔서 맛있게 먹고 시험공부 힘내려고 합니다  사장님 감사합니다 ㅎㅎ,1
사장님 너무 맛있게 잘먹었습니다밀크티랑 크로플 진짜 너무 맛있습니다여러분 두번 세번 사드세여원래 밀크티 별로 안좋아했는데 여기거 먹고 난 이후로 밀크티를 좋아하게 됐습니다ㅠㅠㅠㅠ크로플도 말할것도 없구여ㅠㅠ과일이랑 크로플 서비스 주신것도 감사히 잘먹었습니다덕분에 공부하던 중에 잠깐 행복할 수 있었습니다앞으로도 계속 애용하겠습니다아 그리고 컵 무민 너무귀여워여번창하세요,1
디에스티 사랑해,1
우여곡절을 겪고 먹은 잠봉뵈르였네요 ㅋㅋㅋㅋㅋㅋ 몇 번 주문했었지만 리뷰 남기는 건 처음이에요 항상 서비스도 챙겨주셨는데 항상 느끼는 건 서비스 스케일이 남다르다는 것ㅎㅎㅎㅎ 음료 하나를 더 주시고 과일 크로플을 더 주시기도 하고 짱이에요 물론 크로플 자체가 일단 맛있기도 하지만요 실수가 있었지만 전화로 세세하게 신경 써주시고 응대를 잘 해주셔서 전혀 기분 상하거나 그렇지 않았어요 야채 많은 것도 맛있었지만 잠봉뵈르답게 맛있었던 건 기존 버전인 것 같아요 둘 다 맛있다는 말이에요 ㅎㅡㅎ 아무튼 진짜 맛있었고 다음에 생각나면 또 주문할게요 ,1
회사 간식으로 시켰는데 반응이 너무 좋았어요 가성비도 좋고 맛있습니다 서비스 과일생크림도 잘 먹었습니다,1
너무 맛있어요 ㅠㅠㅠㅠㅠㅠ아는 지인이 맛있다며 배달시켜준 곳이 제 최애 배달집이 될줄은 몰랐어요 크로플 진짜 분이면 다 먹어요 아껴먹어야지 아껴먹어야지 해도 맛있어서 입으로 계속 가져가요 정신차리면 없어서 슬프네요 수박주스도 저번에 시켜먹고 이번에도 시켜먹었었눈제 저번에 수박이 아삭아삭 십힐 정도로 갈려있어서 너무 좋았는데 이번은 곱게 갈려있더라구요ㅠㅠㅠ 아쉽긴 한데 맛은 좋았어요 다음에도 또 시켜먹을게요,1
